id	filename	md5	size	state
3628b955-b59d-4575-b8b0-0112ab01c1f6	3628b955-b59d-4575-b8b0-0112ab01c1f6/3f2fe6d3-49e2-470a-9f6c-eab4f8bb8ab0.htseq.counts.gz	0d02c662f663b4d2aff2b70a711576c6	251695	validated
37b148fa-ac82-4906-baa3-608f2fa4f145	37b148fa-ac82-4906-baa3-608f2fa4f145/dbdfb689-e51f-48a6-bcbd-4bd5ee980ceb.htseq.counts.gz	d2a2e2bbf1cfd31feb778bb2d22e5a3f	252395	validated
381ec1ca-3c1c-4ac7-a290-d23454263b20	381ec1ca-3c1c-4ac7-a290-d23454263b20/2e648bea-efbd-4700-86f8-300d26e153ee.htseq.counts.gz	19bc1337dfe80fba23c45593913fa103	245649	validated
38a423a2-ed21-4d47-8049-014fe3df3674	38a423a2-ed21-4d47-8049-014fe3df3674/b32a3ac0-0674-44f2-8b91-d7edd9eb754c.htseq.counts.gz	8071e9de837362bbf2741ae30e7f196e	254639	validated
38c32579-953b-436b-aaa0-bebe2fd13236	38c32579-953b-436b-aaa0-bebe2fd13236/29598ecd-300b-4134-9b2e-542ea8e67d4e.htseq.counts.gz	498a251f473393063c41e5e2043d15fc	249835	validated
39176327-d4f5-4f46-be77-c9332849d842	39176327-d4f5-4f46-be77-c9332849d842/6458069d-dd99-45cd-8d59-a75b221295eb.htseq.counts.gz	38c227b653cef6cf7576de01ccf0f018	249289	validated
393898c7-cbc4-4eef-b458-67f899bdf0b3	393898c7-cbc4-4eef-b458-67f899bdf0b3/0b6141e2-00ef-4a7d-8859-f986aad44d06.htseq.counts.gz	af18066b9f2e1a24c25ee4f3611244b7	253006	validated
3ab392ee-0968-4521-b625-36f4026e042e	3ab392ee-0968-4521-b625-36f4026e042e/41e67c8d-6dcd-44e7-9665-8f3a91406ed8.htseq.counts.gz	e4a9ca369086381fa8f3e492989473d4	251973	validated
3b4335ad-fff0-4420-bc59-1a67b6adb2cc	3b4335ad-fff0-4420-bc59-1a67b6adb2cc/321f9297-c709-4fee-9d9b-4e78b40fdc32.htseq.counts.gz	ea69be5cde9dac09fbb2b8558424f397	252040	validated
3b548e7d-6ecf-4b2d-befc-ea5940c05874	3b548e7d-6ecf-4b2d-befc-ea5940c05874/59d71b2c-32ad-43bf-aaa5-94bdedf0995b.htseq.counts.gz	e153659e6e68ce5893ee4c51ceb06258	251362	validated
3b6d7876-ff39-407a-88b9-74ea88be970a	3b6d7876-ff39-407a-88b9-74ea88be970a/62d1ce0e-55a8-4c31-9e96-e0c0cb95235f.htseq.counts.gz	061923c578b1807a7186b55a6668af03	248438	validated
3bba5749-0c10-4aa9-87a2-992abb577478	3bba5749-0c10-4aa9-87a2-992abb577478/04cd3365-e4f6-4361-af6d-ce9cce207735.htseq.counts.gz	61c14a08b592a7b58c88e2143bf0eadb	248050	validated
3bfa40c8-978a-450f-bcf5-a5585cc9e0fd	3bfa40c8-978a-450f-bcf5-a5585cc9e0fd/e30f0507-8a6b-438f-b800-52b0a842f132.htseq.counts.gz	eda80c60a6f3a5000d899a067bb71564	250738	validated
3d0fd49d-0675-45aa-9b4b-66a078c5b6c4	3d0fd49d-0675-45aa-9b4b-66a078c5b6c4/032c007c-a7c8-42bd-a7af-3134bcc8c4a1.htseq.counts.gz	5ccff6789c394e91a1810f75775942f9	252578	validated
3d4110d3-92fe-403e-94f4-7cbd54931d9e	3d4110d3-92fe-403e-94f4-7cbd54931d9e/68056e09-70f8-470e-bb3a-08fe178c705e.htseq.counts.gz	5aa8330dba17c594e1dcf38aa803e951	249862	validated
3d7d4632-9c68-4269-8b54-44af2b4324b1	3d7d4632-9c68-4269-8b54-44af2b4324b1/74882059-8730-4b3f-8dd2-69704dda3aa4.htseq.counts.gz	a395d33f1ea8126c3cfd3bc2b9921e22	252959	validated
3dfa9114-584c-4d23-989a-c16ee5adc0b9	3dfa9114-584c-4d23-989a-c16ee5adc0b9/4b705795-afeb-4cab-be3c-2206af44fa84.htseq.counts.gz	e01ffd5bea308980798174f1f1b2fdb3	248765	validated
3e8b13af-953b-47af-aea6-2431da04405a	3e8b13af-953b-47af-aea6-2431da04405a/bae4bda2-14b0-4450-b96d-1b7496bab0dd.htseq.counts.gz	a425bd6347c115ecfabcf63099720488	249698	validated
3e9308ea-6978-467a-b795-19ffd4eb223e	3e9308ea-6978-467a-b795-19ffd4eb223e/3241cae3-5e31-4126-b0f3-553f748b2be1.htseq.counts.gz	f145330f577eccf0185f8baec6325c7f	250019	validated
3f11bf82-b4b0-49a1-958f-855e7f3032a8	3f11bf82-b4b0-49a1-958f-855e7f3032a8/e5fcdcf3-eba1-438f-968b-60f4d03a2bf0.htseq.counts.gz	65bc398cd88320e391a1c1b0cc2bbad8	257578	validated
3ffd5337-f97c-4d54-888b-3704158d9ffe	3ffd5337-f97c-4d54-888b-3704158d9ffe/4919d5f0-8f43-4875-a2b1-d145fce8e362.htseq.counts.gz	35b0f551d3ea939e170cdd21a19cddf1	251493	validated
4076a326-58ed-474a-96de-6dc21f061352	4076a326-58ed-474a-96de-6dc21f061352/5c16e17f-80ea-4a1e-828f-7863f0a765e7.htseq.counts.gz	734997da7391e1a62a26b9aaf27d8dcb	250078	validated
40c375ae-e9eb-42f2-bd8c-e122352d1e67	40c375ae-e9eb-42f2-bd8c-e122352d1e67/df0459ef-6e9f-46c2-8288-1179f0ae091d.htseq.counts.gz	4838aac907c888cdcecaf3a5118e4efe	252427	validated
412ace6b-c615-43e2-b8db-59f85568e15e	412ace6b-c615-43e2-b8db-59f85568e15e/38a8ff34-78e7-47ce-9a7c-6b24072be806.htseq.counts.gz	f4b398537b4b5006f961b70e0a9eba3f	249038	validated
42b78b73-68e1-401d-86e7-d597a4065012	42b78b73-68e1-401d-86e7-d597a4065012/db6cc551-0cd6-49b4-8167-fff8dd55d59e.htseq.counts.gz	9d52a5e1f9da1401d1cb638754fc5a8f	245878	validated
434759e8-712f-4578-bcfa-346675c2b99f	434759e8-712f-4578-bcfa-346675c2b99f/26b7907d-dec3-4517-b98f-27189c54e3c3.htseq.counts.gz	381a4f6d4d2aeec95df919e754252683	249421	validated
437b053e-2efb-4d86-8d97-6b662d482cdd	437b053e-2efb-4d86-8d97-6b662d482cdd/2a328b48-a908-4bcf-8add-955f317d6fac.htseq.counts.gz	b3f50e92b016aa05eea423eed5448d50	250212	validated
43897c39-4597-4974-a881-4fb58bd76755	43897c39-4597-4974-a881-4fb58bd76755/f4d49fea-2d9b-450f-ada5-1cbeabb24d34.htseq.counts.gz	e1398d009d53cfe79dd77765a41b0ac5	247746	validated
4397e9b0-2971-44d5-90ac-500f4af28f78	4397e9b0-2971-44d5-90ac-500f4af28f78/1bc56e7f-f29d-4776-984a-2cf3dbf7efc4.htseq.counts.gz	17026c6f291380a90ebbaaa4602de5c0	245295	validated
44124510-41dd-46cb-a67d-b3eecc230115	44124510-41dd-46cb-a67d-b3eecc230115/5b7fe07d-e845-4a26-b9c1-3f925118f127.htseq.counts.gz	aaef95bb05583afe0db3fd277d6d5836	249929	validated
443cdf70-d729-4765-b4e8-bc97f8721d85	443cdf70-d729-4765-b4e8-bc97f8721d85/768336ab-12f0-4494-b280-f2137bfd2087.htseq.counts.gz	64c698b898cd6d2ccd3255d3ffdd1ebd	255122	validated
44579dec-3df5-4514-8ca3-13a2a4c6e788	44579dec-3df5-4514-8ca3-13a2a4c6e788/e4d431d7-a5c1-4c73-b91c-e7b8a5e46390.htseq.counts.gz	d83457cff3b0cfb87c34cc6b543aa92a	252947	validated
44c12e8c-395d-41d4-80f8-021ebb668f17	44c12e8c-395d-41d4-80f8-021ebb668f17/13f753d4-adce-46ba-be86-41fa8486ea78.htseq.counts.gz	62a5dfafcedd6eaa24b803e9da547e51	252387	validated
451f2ca1-7ad6-46b3-b3b9-2c9b0c347fd3	451f2ca1-7ad6-46b3-b3b9-2c9b0c347fd3/00bed789-1573-4f1a-bc93-4ace31a32a6a.htseq.counts.gz	66a5baf7333c6d239c0a0cf575d49dbd	251329	validated
454f1fcf-bddc-4589-92c9-25004c1d7be6	454f1fcf-bddc-4589-92c9-25004c1d7be6/efff99d3-d09e-4a5b-ba7f-ce215aba57a3.htseq.counts.gz	1b5108af5517a34a16c03dfc4e42ab02	253475	validated
459c41e9-2285-43ac-9244-f68dd12dec16	459c41e9-2285-43ac-9244-f68dd12dec16/40556da7-3a10-4d8b-bb17-15e837ae3457.htseq.counts.gz	7e9e7b25312b36457eb54f20ff443eee	255347	validated
470e814e-82c5-41c3-a644-fe57af017bf6	470e814e-82c5-41c3-a644-fe57af017bf6/acc7d983-3759-489f-844f-d87543f07b26.htseq.counts.gz	b48966c28722a6f216ce7c348fc05484	256481	validated
471b3c29-de71-44f2-95dc-a262ec24d7d8	471b3c29-de71-44f2-95dc-a262ec24d7d8/a56fd480-01e5-4d43-a38d-4bb89cc559b5.htseq.counts.gz	d22f6b43d016d319d693251170250712	245118	validated
4757564b-c12f-4f8b-b7b7-ae377fe309d0	4757564b-c12f-4f8b-b7b7-ae377fe309d0/d1e00a38-a1a3-4232-bf16-2a229cf9f7fe.htseq.counts.gz	71c2c6246cbdc410c2d784cf116ef161	245122	validated
47be90b7-021b-4a5d-9fcc-1795d1da2e07	47be90b7-021b-4a5d-9fcc-1795d1da2e07/b1264982-6c82-4566-9576-444de6a05548.htseq.counts.gz	9784365873a2b2e47192f493e7138d97	245718	validated
48d49e35-2ac8-4ce5-aea9-053961267ea3	48d49e35-2ac8-4ce5-aea9-053961267ea3/b1bac168-47cc-4117-b43c-9fc886560b0b.htseq.counts.gz	9a327b7fefb4b556d52e3f881639c0b9	250185	validated
49f8e4a0-262d-42dd-bfa4-7ed46316e2ed	49f8e4a0-262d-42dd-bfa4-7ed46316e2ed/352b68d8-a9a2-4210-9f28-071b777654c0.htseq.counts.gz	f7e3eb6a80e72fd82bcb2ec569684614	250851	validated
4a6b5dd5-9efb-498d-ab97-b673f9679137	4a6b5dd5-9efb-498d-ab97-b673f9679137/7b04ca78-2e74-4443-a005-66fe8dadad0d.htseq.counts.gz	0e6153db587b633bd7286bae23dc8348	254154	validated
4b832842-a442-475f-8856-019c9571fa1b	4b832842-a442-475f-8856-019c9571fa1b/5326afe8-db1e-4c54-9d65-c0dfe4df5e62.htseq.counts.gz	ac3ad2d06c343d6189407e2f40eab4c8	251284	validated
4bb2e835-23b7-4b0f-afb7-85b8311a8323	4bb2e835-23b7-4b0f-afb7-85b8311a8323/fddd273c-4ed9-4fac-8ce4-d5c3bcc4f4a4.htseq.counts.gz	86410f7e7d01bf000a479a8262cdc9ea	247155	validated
4cc2ccf2-9e6f-4532-809f-fd7f719e5a73	4cc2ccf2-9e6f-4532-809f-fd7f719e5a73/07a6cb77-dbf5-40cc-8391-0d60f3483c81.htseq.counts.gz	5961549b4230b3528494f07bd01987c6	247370	validated
4ce3fb6e-bdc3-4633-974e-c6732a25b481	4ce3fb6e-bdc3-4633-974e-c6732a25b481/c4495910-1d50-4a05-8f9b-50f7e34ba56f.htseq.counts.gz	2342c7b3534675d2b43f2094522ee89c	251911	validated
4d241527-a117-4343-8925-e21cb4567afa	4d241527-a117-4343-8925-e21cb4567afa/317fcd5d-7abc-4138-91e7-3197ce6c771f.htseq.counts.gz	b0ff445b6b82dafc2e8a3105c8b45329	255895	validated
4d4163ea-fab1-4ec6-b94a-28e00fbf042d	4d4163ea-fab1-4ec6-b94a-28e00fbf042d/bced8edc-0de0-4d24-a076-658cc5f9e6d6.htseq.counts.gz	3471fc18dbfbd94b301379f934a9f758	252743	validated
4d45de1f-17fe-4cec-b59e-5d3ffe5ab823	4d45de1f-17fe-4cec-b59e-5d3ffe5ab823/53c76059-c27b-4e24-b823-0037521c63f1.htseq.counts.gz	7c9b274ad61def59bb8c59f2386ff290	249253	validated
4d46f344-096e-475f-ab04-ca561fbe8fed	4d46f344-096e-475f-ab04-ca561fbe8fed/1df2a43f-7735-480c-99cf-d983f1c94b85.htseq.counts.gz	d85f8f0d1e5e2cd7737b7b1d42024283	256186	validated
4d50c130-f9fc-4dde-8d56-9b687c8e93c5	4d50c130-f9fc-4dde-8d56-9b687c8e93c5/381c09f9-91fd-461c-b235-83038b356f28.htseq.counts.gz	841c1016c599df20d90d9a93c0746fb4	251937	validated
4db54f2a-e515-4737-80cb-ac90cd48558c	4db54f2a-e515-4737-80cb-ac90cd48558c/85a10ecd-d3aa-4907-9dea-d58ead2e511f.htseq.counts.gz	59dfcff2ce7d9605bcef46df0728984e	253335	validated
4dcbd438-8c68-4b00-b81b-989577ceda0d	4dcbd438-8c68-4b00-b81b-989577ceda0d/fb3bc987-c15c-4c73-a9cb-5312f548805b.htseq.counts.gz	4aaa2284427a531815924b6175f0bdbd	244631	validated
4f285bbe-055e-4e78-8e24-fadf6bb5e316	4f285bbe-055e-4e78-8e24-fadf6bb5e316/54e100ab-a87e-49b4-a272-af7f546791ff.htseq.counts.gz	8c11c95dd3899fabd4e09b2e547e4d7a	257082	validated
4f86be11-77c3-4437-9fcb-7196a2f681d8	4f86be11-77c3-4437-9fcb-7196a2f681d8/f38a09f0-50e3-45c9-92a2-18e7639bfd6f.htseq.counts.gz	bcc065f2989f5cbc2aebb83407a4ad8c	247643	validated
4fa52ddb-8fa1-4dce-85ca-4d8ca8b2e5c8	4fa52ddb-8fa1-4dce-85ca-4d8ca8b2e5c8/739956b5-6165-4869-891e-db694d61fe1b.htseq.counts.gz	89d69012908382d2781dd306f245d3f5	249629	validated
5034ad01-7c05-4c1d-aec3-c48641dda2be	5034ad01-7c05-4c1d-aec3-c48641dda2be/4d26d2ea-cd58-4308-86b1-31d2347284d3.htseq.counts.gz	d3ef6459c743c6fdfbd62d481a424e26	251109	validated
50c36bfb-4ce2-4cc0-916a-92b857593d83	50c36bfb-4ce2-4cc0-916a-92b857593d83/60eeee3f-55f1-468c-b6eb-bd4d8cddc6d1.htseq.counts.gz	c88ed6ee4b7526461130451bf8d482bf	247025	validated
523ecf7b-ff49-4198-a5f5-d7d9cd76cd92	523ecf7b-ff49-4198-a5f5-d7d9cd76cd92/ba04c0a1-8ec5-4987-9f06-dda2540fadb1.htseq.counts.gz	17d8a571e51a5108cca69266dc100a3c	248648	validated
52c66078-6fb5-43e0-85fe-4bd9b1b51d12	52c66078-6fb5-43e0-85fe-4bd9b1b51d12/570537b4-dfef-4efd-b5fa-79d200082e1e.htseq.counts.gz	252ed569136396a08322ed228addfeb3	249287	validated
52e1eb29-879e-468d-9021-eddd5f7d74b8	52e1eb29-879e-468d-9021-eddd5f7d74b8/55533823-eb81-4c6b-b6ab-163dccf7e39b.htseq.counts.gz	589253361a7142ec758b045d63852a6c	253445	validated
53d31821-b709-4dd0-b722-21c29e59ea65	53d31821-b709-4dd0-b722-21c29e59ea65/a31097c7-9e74-42ec-a8c2-8aca810d045e.htseq.counts.gz	0ed0fae905fffae94eff6b6f0018eb7c	251079	validated
53e45f03-661f-487d-9ee6-147ffcff1215	53e45f03-661f-487d-9ee6-147ffcff1215/ed0f20d3-f5e6-4b69-99a2-50d281e6e86a.htseq.counts.gz	604d3c718d3fa83759473774a63d646f	250328	validated
55a43afc-197d-441d-aa98-a82c10c160b1	55a43afc-197d-441d-aa98-a82c10c160b1/9541e81d-988d-4e1f-b804-bd960c0944e7.htseq.counts.gz	92597f0077fbb5416cde07e58fd2b8a0	261348	validated
560901a7-1bca-44e9-a580-66f5d4e4a5eb	560901a7-1bca-44e9-a580-66f5d4e4a5eb/0ea4cfc7-e096-4c03-96a0-792eedf79f56.htseq.counts.gz	393f1086ebc5e3cc918e7522defa8041	250216	validated
56273b12-98f3-46f7-a450-5cfddfe91375	56273b12-98f3-46f7-a450-5cfddfe91375/885d0d86-4c31-4594-954d-f331edcd4879.htseq.counts.gz	32bb83098278acbc6dfc78a89662f59d	251685	validated
564765f8-d7fa-438c-9105-f0b850853c3c	564765f8-d7fa-438c-9105-f0b850853c3c/996d1cd9-fbf6-4b47-ad81-3ebc305a8837.htseq.counts.gz	8e6b9dfdaf3f237677bac57886a23244	244647	validated
56a0b7bc-9611-42ce-8d69-400a540a2998	56a0b7bc-9611-42ce-8d69-400a540a2998/dbe31868-97e4-4400-8bd3-51fc5f975267.htseq.counts.gz	a9ad619c3409111ce8155f5cdbaa00e5	256093	validated
56bd997f-fcf8-4835-b285-464cdea29b0d	56bd997f-fcf8-4835-b285-464cdea29b0d/24535c31-1ee2-4af9-b908-b52bbfa3ee5f.htseq.counts.gz	23fd3ade78d1c29fe571cdf3219a7f31	255170	validated
570f0bb5-4483-4a5e-8374-9fef274d4eab	570f0bb5-4483-4a5e-8374-9fef274d4eab/f4d1f4ab-49db-45aa-a121-22f67d7b2b64.htseq.counts.gz	d34bc3dd05372007ff4c29ea9c584819	250090	validated
576967f8-4350-40b5-96d7-92ab303378ed	576967f8-4350-40b5-96d7-92ab303378ed/5f2b6920-36df-43f2-b245-57d3352bf3a6.htseq.counts.gz	d57760a54d0ec809b3efe3e04b959b56	255541	validated
577c8f90-2f0b-4920-a4e6-5e6dcece44a7	577c8f90-2f0b-4920-a4e6-5e6dcece44a7/8f5f37e2-ddf4-45bf-a77a-e5883cc87707.htseq.counts.gz	522012b7f8232249cefce101eb34602f	251888	validated
578ac066-274d-42b7-83f9-a0eae2665dd3	578ac066-274d-42b7-83f9-a0eae2665dd3/2db41cdd-610f-405d-832b-08ce67c15149.htseq.counts.gz	83c59f09e4670db046de5845f71d4a44	247543	validated
58b0d2dc-b8f9-44ff-9283-460205ce35e1	58b0d2dc-b8f9-44ff-9283-460205ce35e1/69db8343-c230-4b1b-b501-ccbf5f2d3302.htseq.counts.gz	23c9aebe04d2a59d445a17e1633b2030	244004	validated
58bf721c-8e59-4161-9186-dd783077785d	58bf721c-8e59-4161-9186-dd783077785d/ec13a6c1-ecca-4f5c-bbd2-f0310df9db46.htseq.counts.gz	9e5d2aa51c71661a67ac523efa1c9643	248690	validated
58dc60a6-bad8-4acb-ac59-a5558d580dc8	58dc60a6-bad8-4acb-ac59-a5558d580dc8/5082fc15-781a-4d4c-b68a-c9de0edc77ba.htseq.counts.gz	01f98f32511eb33d72e51b3f39251c9b	252745	validated
5a63418d-2e6c-437d-ab4e-40ece1bf022c	5a63418d-2e6c-437d-ab4e-40ece1bf022c/da5ce801-026b-4532-8a62-45f6f974eefc.htseq.counts.gz	324304e59f463f067c60c99d3b5d204e	248134	validated
5b137359-0502-4c2d-84cb-8ccfae9e2d84	5b137359-0502-4c2d-84cb-8ccfae9e2d84/a82da9c2-5488-447f-a8e4-2612e3d34cb0.htseq.counts.gz	fe06240a5105f6bffcd554726ffa4db8	251289	validated
5b9112e1-2566-4139-9fd7-2a0ea0f146e1	5b9112e1-2566-4139-9fd7-2a0ea0f146e1/34e12b90-5774-412b-a1e4-3d486292ab78.htseq.counts.gz	ba8535324ea28bb2d41166f744218d79	257041	validated
5c6a2247-933f-4aa5-ba17-266a508cb2d4	5c6a2247-933f-4aa5-ba17-266a508cb2d4/04900b0d-c100-41f7-b58a-ca1529d472b6.htseq.counts.gz	0de03b432901e227ad16fe79a072dde9	254064	validated
5cbe8899-0c31-41f8-bae9-1d860f4c71e5	5cbe8899-0c31-41f8-bae9-1d860f4c71e5/7dec4382-b371-4a55-814d-e3d6b834af90.htseq.counts.gz	082ba56246b7c9f4abd0f33837ff774f	253283	validated
5cdc04c0-0ab9-4cdc-a740-0966faf4b8e4	5cdc04c0-0ab9-4cdc-a740-0966faf4b8e4/d1489e83-a47f-4d2e-b330-c0698b1ccc27.htseq.counts.gz	7ee739dc5ace90ffeadf23dc2ba20911	247962	validated
5d4d1a39-7d11-4a59-b320-6d66f37ff22d	5d4d1a39-7d11-4a59-b320-6d66f37ff22d/19e1f123-a36f-4580-a255-35b95ac0a7df.htseq.counts.gz	59d989747b291d23268d1a473a596a4f	251416	validated
5e73188a-c767-4421-aa02-43a052a14234	5e73188a-c767-4421-aa02-43a052a14234/8483eeab-fb92-4597-992a-20a4dabc3712.htseq.counts.gz	53745236a47b97cdf6046a120a42c492	243741	validated
5e7fa034-f88f-4d52-9c3e-fac0b8cd7e63	5e7fa034-f88f-4d52-9c3e-fac0b8cd7e63/9c03af26-ddbf-424d-8dad-d717121d019c.htseq.counts.gz	41055203200968a7aaa9ddbc3e0033b7	248870	validated
5f539c74-0116-4bd7-84fb-acdc277da761	5f539c74-0116-4bd7-84fb-acdc277da761/6b424e38-1004-4434-be48-ee01dad67982.htseq.counts.gz	b09abc7a06e272febbb644fade108e04	247145	validated
5f7bc37b-52c0-4ace-a5e5-230361eac4b1	5f7bc37b-52c0-4ace-a5e5-230361eac4b1/f0cea1ff-b9c6-42d3-bd0e-25576ccdb83f.htseq.counts.gz	fb2d302b4436bb20bc0e5f628c13abf9	252811	validated
60438009-ee9c-4164-83ca-944f52c6d637	60438009-ee9c-4164-83ca-944f52c6d637/a690748c-596c-423b-97a9-e02a604adf55.htseq.counts.gz	158f533f8561fbae60b0e4484fbbf0f4	247798	validated
604d9cf2-ba6b-4be5-80e0-baf0d6ecc9db	604d9cf2-ba6b-4be5-80e0-baf0d6ecc9db/29c24d83-b40f-443e-81db-f764c4b03d36.htseq.counts.gz	b350120e64e2d5ccfb1283f0cc2a9db3	257083	validated
61288549-f222-470c-a660-e6b395cfb08b	61288549-f222-470c-a660-e6b395cfb08b/200c86df-4c7d-4f53-aad4-8745dd2537a7.htseq.counts.gz	ac54f6e7b4cec1e5976b30def3efcad2	249090	validated
616a0b7b-9293-4456-b581-578130a4e409	616a0b7b-9293-4456-b581-578130a4e409/c49514e3-7c60-4c9e-a2cc-5d55bfed7ea5.htseq.counts.gz	2d6c77b430e70bea2861cd7caedd623c	254417	validated
6267695a-6e35-4bef-9d24-39dbc783ed75	6267695a-6e35-4bef-9d24-39dbc783ed75/3dd81c51-f34d-43d2-b65e-997eab153d4d.htseq.counts.gz	eb429c00b03f986d530aa1c6a9876502	254300	validated
62a09737-8205-466f-9f59-fb02acf77e96	62a09737-8205-466f-9f59-fb02acf77e96/b90ebbf0-20cb-4a31-a09b-da452ad6d881.htseq.counts.gz	355931261cbf0c1e1b45a94fcc445c23	250719	validated
62dd9aed-92f0-4cc4-b81d-2dd439aa4aa9	62dd9aed-92f0-4cc4-b81d-2dd439aa4aa9/8cf946a9-a7ca-4003-afea-f6afa64eb0da.htseq.counts.gz	9827474048602a0978a30ee633230deb	250661	validated
63065301-23b9-472a-b194-9ff85f330375	63065301-23b9-472a-b194-9ff85f330375/3e01ad01-0ff6-408d-888a-9b276146faf2.htseq.counts.gz	1e08ae495dbff9c3da77b6f2f2998c9c	252259	validated
63882a8b-1be3-4d28-8a83-675b34dd3de1	63882a8b-1be3-4d28-8a83-675b34dd3de1/646eed68-b3b8-451b-8022-a44dc6032c68.htseq.counts.gz	e8e29a7ecefc76b3942c21cc7f89465a	251286	validated
6388d898-6e9b-4857-a5fd-d977b6fe2aa0	6388d898-6e9b-4857-a5fd-d977b6fe2aa0/21bf82e4-3223-481c-a89b-f41e42628764.htseq.counts.gz	52ffa7e879b40a4d09b7546138aabd16	249648	validated
63ad0a97-76b8-4eda-a858-7edd69bc534c	63ad0a97-76b8-4eda-a858-7edd69bc534c/35d3f8a8-6364-43b2-bbd3-c237986f3ee9.htseq.counts.gz	d9bc3483c50a4e308a1fa8ddffded407	245951	validated
63c27216-9a44-441b-a77b-8720126521ac	63c27216-9a44-441b-a77b-8720126521ac/d46bb04d-aca3-468a-ba80-3bc12e2b3919.htseq.counts.gz	b66fe106bbede7a83cfc923b7de8fe6e	248076	validated
64225ca6-2b1f-4ea0-8efd-e26be03c7ea7	64225ca6-2b1f-4ea0-8efd-e26be03c7ea7/272af1c3-298e-4f50-8989-99b57062adbe.htseq.counts.gz	7c205a7f0f0513f0b7afe47d82e27aba	248161	validated
65619910-3d84-4210-97c4-69fa776b57c2	65619910-3d84-4210-97c4-69fa776b57c2/753e5359-133b-4139-99f9-f28df7e3d1c0.htseq.counts.gz	0b9db4a3424a4512ebae3cd912a4d424	252411	validated
66157725-fad8-43bf-a9f1-f2a3e2333fc7	66157725-fad8-43bf-a9f1-f2a3e2333fc7/80c8b6a8-8f11-4147-b2aa-2d1a84574474.htseq.counts.gz	bd26eeb87709762f8e9be9a139b8dbfc	248115	validated
6619cf91-e808-4d3e-887f-44d4509eb684	6619cf91-e808-4d3e-887f-44d4509eb684/86fee03b-f9f3-41cf-8969-6860e0b2a5e7.htseq.counts.gz	0d288ecc1e44fe40e80841fddb28d2db	245665	validated
6630a529-2259-4710-a4fb-73d67181156e	6630a529-2259-4710-a4fb-73d67181156e/cca8a7cc-4242-45fd-a3b0-74a97504d0d9.htseq.counts.gz	0b66e7a298cd6af28ae328b436f5a5e6	254632	validated
66aaf82c-9cb7-401f-ba0b-16d0753b0bbf	66aaf82c-9cb7-401f-ba0b-16d0753b0bbf/215c61da-68bf-4780-ad62-07bcb5ea10b7.htseq.counts.gz	45ad4b0b5df680a0c73696a3c24267a4	249094	validated
67681abc-91f4-4886-a88c-bc2bb8d2dd28	67681abc-91f4-4886-a88c-bc2bb8d2dd28/c77f7a21-e477-4419-8730-489924e4375e.htseq.counts.gz	1c669b19cf12314d62dc88f056329063	246033	validated
67dd02e1-e8cc-4934-aced-7f79d66b632b	67dd02e1-e8cc-4934-aced-7f79d66b632b/0d56836d-6eb4-4736-9ad0-3c1139302043.htseq.counts.gz	d3ce271702ac8f61f972f0ffb6b8ad6d	245062	validated
67f61b31-c2bf-42e0-9674-380cd054ad35	67f61b31-c2bf-42e0-9674-380cd054ad35/38f3f1d2-9c8d-4efe-8fff-1a314a2867b4.htseq.counts.gz	7012d35c7ba290e0f33b5bdbce98199d	251966	validated
682b700e-e472-4c83-b564-4f514c89853f	682b700e-e472-4c83-b564-4f514c89853f/b8f951b7-1e0c-4333-a763-1c81bdc938b8.htseq.counts.gz	33a29d7cfafd456daafbde661a1a3e89	251195	validated
6865e2e5-c89b-4b90-9a5e-0bf1a2fe519a	6865e2e5-c89b-4b90-9a5e-0bf1a2fe519a/4ebd9936-0b27-4aae-ad0e-7ef56cea61c9.htseq.counts.gz	44a6397124b2897684e8fe862c5e8214	251763	validated
68677a0d-a154-4cc5-ac3f-1497d6b68bdc	68677a0d-a154-4cc5-ac3f-1497d6b68bdc/8c01aad8-d3bc-4fe9-a45d-726e6dd8e7a6.htseq.counts.gz	a4fad4100a374abdd4131d6a6580b4fe	253759	validated
68ab64d5-a565-4dd8-ba16-509ab67aee5b	68ab64d5-a565-4dd8-ba16-509ab67aee5b/c59e3211-e578-48af-95a9-84e1a8f4d28b.htseq.counts.gz	94dd23d2a193ac0f06dd67ed94e35fd4	248774	validated
698dda04-145e-44ca-bb2e-db2450708a9d	698dda04-145e-44ca-bb2e-db2450708a9d/4eabde76-a065-4dff-8480-722a9a5f0c5c.htseq.counts.gz	9563aed7f91013d78549bf7adfea7454	253762	validated
6a03be9a-9086-4875-80c0-df219c8c438a	6a03be9a-9086-4875-80c0-df219c8c438a/029e3d06-38b8-425c-8e4b-27b72cf71afd.htseq.counts.gz	04ba5ce525892f69de15526c9af49f85	250311	validated
6a0f5727-ebc9-4c63-b3c0-0fe54f0f1c15	6a0f5727-ebc9-4c63-b3c0-0fe54f0f1c15/34c3a27a-a4bf-4c6c-b34d-67154354933b.htseq.counts.gz	457e82546ffd17ce13cf8d89ed881ded	249501	validated
6a10eac7-9856-4c99-ac96-a7645813f611	6a10eac7-9856-4c99-ac96-a7645813f611/472ce97a-de29-4c8c-9598-ee9a5fcc0b79.htseq.counts.gz	96b1bd1d3f7e3f64929ab872c60e3842	251797	validated
